route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
Yellow-S,72954,1674261,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677423,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682399,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674262,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682400,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677424,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674263,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682401,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677425,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674264,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682406,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677430,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674265,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674266,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682407,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677431,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674267,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677432,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682408,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674268,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682409,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677433,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674269,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677434,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682410,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674270,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682402,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677426,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674271,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682403,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677427,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674272,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682348,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677372,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674273,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677441,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682417,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674274,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682418,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677442,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682433,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677457,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722267,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682429,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677453,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722268,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682432,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677456,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722269,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682431,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677455,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722270,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682434,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677458,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722271,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677452,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722272,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682428,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722273,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677459,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682435,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722274,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677451,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682427,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682436,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722275,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677460,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722276,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677454,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682430,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677461,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682437,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722277,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72954,1722278,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682438,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72955,1677462,Millbrae (Caltrain Transfer Platform),1,,001G_shp,,0,0
Yellow-S,72953,1682415,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674275,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677439,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682416,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674276,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677440,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682368,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674277,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677392,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682419,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72954,1674278,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72955,1677443,San Francisco International Airport,1,,001A_shp,,0,0
Yellow-S,72953,1682349,Millbrae (Caltrain Transfer Platform),1,,001E_shp,,0,0
Yellow-S,72954,1674279,Millbrae (Caltrain Transfer Platform),1,,001E_shp,,0,0
Yellow-S,72955,1677373,Millbrae (Caltrain Transfer Platform),1,,001E_shp,,0,0
Yellow-S,72953,1682335,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72953,1682336,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72954,1674223,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72954,1674224,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72955,1677436,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72955,1677437,San Francisco International Airport,1,,001F_shp,,0,0
Yellow-S,72953,1682337,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682338,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682339,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682340,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682341,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682342,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682343,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682344,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682345,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682346,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682347,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682404,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682405,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683710,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683711,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683712,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683713,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683714,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683715,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683716,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683717,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683718,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683719,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683720,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683721,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683722,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683723,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683724,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683725,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682350,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682353,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682351,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682352,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682420,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682421,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682359,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682354,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682355,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682356,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682357,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682358,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682422,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682360,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1682361,San Francisco International Airport,1,,001B_shp,,0,0
Yellow-S,72953,1683879,San Francisco International Airport,1,,001B_shp,,0,0
Blue-N,72953,1683027,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683082,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683028,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683029,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675455,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683030,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675456,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683031,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675457,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683033,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675459,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683034,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675460,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675461,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683035,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683032,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675458,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678056,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683036,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675462,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678060,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683037,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675463,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678061,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678062,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675464,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683038,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675465,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683039,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678063,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678064,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675466,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683040,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678065,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683041,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675467,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678066,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683042,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675468,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678067,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683043,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675469,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683044,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678068,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675470,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678069,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675471,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683045,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675472,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678070,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683046,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678071,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683047,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675473,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675474,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678072,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683048,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678094,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675496,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683070,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683071,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678095,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675497,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678073,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675475,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683049,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675476,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683050,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678074,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683051,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675477,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678075,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678076,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675478,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683052,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675498,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683072,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678096,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678077,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675479,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683053,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675480,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683054,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678078,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678079,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683055,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675481,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678080,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675482,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683056,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678081,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675483,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683057,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678082,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675484,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683058,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683059,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678083,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675485,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675486,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683060,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678084,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675487,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683061,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678085,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675488,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683062,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678086,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678087,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683063,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675489,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683064,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678088,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675490,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678089,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683065,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675491,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675492,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683066,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678090,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675493,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678091,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683067,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675494,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678092,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683068,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678093,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675495,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683069,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683073,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678097,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675499,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683083,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675509,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678107,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683084,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675510,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678108,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675500,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683074,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678098,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678099,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675501,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683075,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675503,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683077,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678101,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678102,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675504,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683078,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678103,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675505,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683079,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678100,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683076,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675502,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683080,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675506,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678104,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72954,1675507,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683081,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72955,1678105,Dublin/Pleasanton,0,,012A_shp,,0,0
Blue-N,72953,1683026,Dublin/Pleasanton,0,,012B_shp,,0,0
Blue-N,72954,1675452,Dublin/Pleasanton,0,,012B_shp,,0,0
Blue-N,72955,1678050,Dublin/Pleasanton,0,,012B_shp,,0,0
Beige-S,75724,1720970,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720971,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720972,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720973,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720974,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720975,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720976,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720977,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720978,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720979,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721350,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720980,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721351,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720981,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720982,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721352,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720983,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721353,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720984,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721354,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720985,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721355,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720986,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721356,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721357,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720987,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721358,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720988,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721359,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720989,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721360,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720990,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720991,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721361,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720992,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721362,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720993,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721363,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720994,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721364,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720995,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721365,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721366,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720996,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720997,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721367,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720998,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721368,Oakland Airport,1,,020_shp,,0,0
Beige-S,75725,1721369,Oakland Airport,1,,020_shp,,0,0
Beige-S,75724,1720999,Oakland Airport,1,,020_shp,,0,0
Beige-S,75726,1722111,Oakland Airport,1,,020_shp,,0,0
